"","gender","age_group","education","unemployed","have_partner","depressed","children_presence","housing_financial_difficulties","selfrated_health","critical_job","weight"
"2517","m","_3","high","yes","yes","yes","no","yes","good","no",0.0525043954917239
"2518","f","_3","high","yes","yes","yes","no","yes","good","no",0.160462133301661
"2519","m","_4","high","yes","yes","yes","no","yes","good","no",0.0111616633422843
"2520","f","_4","high","yes","yes","yes","no","yes","good","no",0.0238035094114072
"2521","m","_1","low","no","yes","yes","no","yes","good","no",2.87882591802142e-05
"2522","f","_1","low","no","yes","yes","no","yes","good","no",6.65310275607267e-05
"2523","m","_2","low","no","yes","yes","no","yes","good","no",4.21015056440184e-05
"2524","f","_2","low","no","yes","yes","no","yes","good","no",8.46461132144723e-05
"2525","m","_3","low","no","yes","yes","no","yes","good","no",7.24487884869312e-05
"2526","f","_3","low","no","yes","yes","no","yes","good","no",0.000158153701615389
"2527","m","_4","low","no","yes","yes","no","yes","good","no",2.36607830892603e-05
"2528","f","_4","low","no","yes","yes","no","yes","good","no",3.60423019233004e-05
"2529","m","_1","middle","no","yes","yes","no","yes","good","no",0.000626473694925887
"2530","f","_1","middle","no","yes","yes","no","yes","good","no",0.00214815805085361
"2531","m","_2","middle","no","yes","yes","no","yes","good","no",0.00028905906962795
"2532","f","_2","middle","no","yes","yes","no","yes","good","no",0.000862284457786638
"2533","m","_3","middle","no","yes","yes","no","yes","good","no",0.00029307187057664
"2534","f","_3","middle","no","yes","yes","no","yes","good","no",0.000949241974864852
"2535","m","_4","middle","no","yes","yes","no","yes","good","no",6.8828270108334e-05
"2536","f","_4","middle","no","yes","yes","no","yes","good","no",0.000155562468085234
"2537","m","_1","high","no","yes","yes","no","yes","good","no",0.00383392092336478
"2538","f","_1","high","no","yes","yes","no","yes","good","no",0.0113066909088646
"2539","m","_2","high","no","yes","yes","no","yes","good","no",0.0011129557745795
"2540","f","_2","high","no","yes","yes","no","yes","good","no",0.0028554255581584
"2541","m","_3","high","no","yes","yes","no","yes","good","no",0.00083476466266886
"2542","f","_3","high","no","yes","yes","no","yes","good","no",0.00232539016678002
"2543","m","_4","high","no","yes","yes","no","yes","good","no",0.000246421077457282
"2544","f","_4","high","no","yes","yes","no","yes","good","no",0.000479010242866916
"2545","m","_1","low","yes","no","yes","no","yes","good","no",0.0122530429097081
"2546","f","_1","low","yes","no","yes","no","yes","good","no",0.0219257714093507
"2547","m","_2","low","yes","no","yes","no","yes","good","no",0.0416303377220714
"2548","f","_2","low","yes","no","yes","no","yes","good","no",0.0648069269044925
"2549","m","_3","low","yes","no","yes","no","yes","good","no",0.0729776810518183
"2550","f","_3","low","yes","no","yes","no","yes","good","no",0.123350352006027
"2551","m","_4","low","yes","no","yes","no","yes","good","no",0.0178914002038148
"2552","f","_4","low","yes","no","yes","no","yes","good","no",0.0211023021459205
"2553","m","_1","middle","yes","no","yes","no","yes","good","no",0.372315367923959
"2554","f","_1","middle","yes","no","yes","no","yes","good","no",0.988499501508936
"2555","m","_2","middle","yes","no","yes","no","yes","good","no",0.399097014908633
"2556","f","_2","middle","yes","no","yes","no","yes","good","no",0.921816627679024
"2557","m","_3","middle","yes","no","yes","no","yes","good","no",0.412204416068667
"2558","f","_3","middle","yes","no","yes","no","yes","good","no",1.03375479870681
"2559","m","_4","middle","yes","no","yes","no","yes","good","no",0.0726710847454764
"2560","f","_4","middle","yes","no","yes","no","yes","good","no",0.127174990484223
"2561","m","_1","high","yes","no","yes","no","yes","good","no",1.09451753176318
"2562","f","_1","high","yes","no","yes","no","yes","good","no",2.4992931092359
"2563","m","_2","high","yes","no","yes","no","yes","good","no",0.738144239195026
"2564","f","_2","high","yes","no","yes","no","yes","good","no",1.46634536395863
"2565","m","_3","high","yes","no","yes","no","yes","good","no",0.56399338299884
"2566","f","_3","high","yes","no","yes","no","yes","good","no",1.21648815524652
"2567","m","_4","high","yes","no","yes","no","yes","good","no",0.124981027054253
"2568","f","_4","high","yes","no","yes","no","yes","good","no",0.188110543298296
"2569","m","_1","low","no","no","yes","no","yes","good","no",0.000106489137905323
"2570","f","_1","low","no","no","yes","no","yes","good","no",0.000173688520217414
"2571","m","_2","low","no","no","yes","no","yes","good","no",0.000232717976962328
"2572","f","_2","low","no","no","yes","no","yes","good","no",0.000330214624394322
"2573","m","_3","low","no","no","yes","no","yes","good","no",0.00037699536820393
"2574","f","_3","low","no","no","yes","no","yes","good","no",0.000580819548564373
"2575","m","_4","low","no","no","yes","no","yes","good","no",0.000128342597641054
"2576","f","_4","low","no","no","yes","no","yes","good","no",0.000137978432916896
"2577","m","_1","middle","no","no","yes","no","yes","good","no",0.00405646194404027
"2578","f","_1","middle","no","no","yes","no","yes","good","no",0.00981675097312177
"2579","m","_2","middle","no","no","yes","no","yes","good","no",0.0027968782693875
"2580","f","_2","middle","no","no","yes","no","yes","good","no",0.00588836197073512
"2581","m","_3","middle","no","no","yes","no","yes","good","no",0.00266952309226136
"2582","f","_3","middle","no","no","yes","no","yes","good","no",0.00610229862565301
"2583","m","_4","middle","no","no","yes","no","yes","good","no",0.000653526532288998
"2584","f","_4","middle","no","no","yes","no","yes","good","no",0.00104245705135853
"2585","m","_1","high","no","no","yes","no","yes","good","no",0.0168296647492879
"2586","f","_1","high","no","no","yes","no","yes","good","no",0.0350287637724059
"2587","m","_2","high","no","no","yes","no","yes","good","no",0.0073005002327043
"2588","f","_2","high","no","no","yes","no","yes","good","no",0.0132191195806223
"2589","m","_3","high","no","no","yes","no","yes","good","no",0.00515479442021577
"2590","f","_3","high","no","no","yes","no","yes","good","no",0.0101344480786311
"2591","m","_4","high","no","no","yes","no","yes","good","no",0.00158621469761813
"2592","f","_4","high","no","no","yes","no","yes","good","no",0.00217613530317555
"2593","m","_1","low","yes","yes","no","no","yes","good","no",0.0506167606624333
"2594","f","_1","low","yes","yes","no","no","yes","good","no",0.0926481309758541
"2595","m","_2","low","yes","yes","no","no","yes","good","no",0.0934692348116509
"2596","f","_2","low","yes","yes","no","no","yes","good","no",0.148837226382173
"2597","m","_3","low","yes","yes","no","no","yes","good","no",0.114739748014242
"2598","f","_3","low","yes","yes","no","no","yes","good","no",0.198378961690283
"2599","m","_4","low","yes","yes","no","no","yes","good","no",0.0338434820036788
"2600","f","_4","low","yes","yes","no","no","yes","good","no",0.0408311801815198
"2601","m","_1","middle","yes","yes","no","no","yes","good","no",0.555130791809249
"2602","f","_1","middle","yes","yes","no","no","yes","good","no",1.50762106206856
"2603","m","_2","middle","yes","yes","no","no","yes","good","no",0.323423217728156
"2604","f","_2","middle","yes","yes","no","no","yes","good","no",0.764132442444459
"2605","m","_3","middle","yes","yes","no","no","yes","good","no",0.233921658155522
"2606","f","_3","middle","yes","yes","no","no","yes","good","no",0.600076637771734
"2607","m","_4","middle","yes","yes","no","no","yes","good","no",0.0496165213915338
"2608","f","_4","middle","yes","yes","no","no","yes","good","no",0.088817341689883
"2609","m","_1","high","yes","yes","no","no","yes","good","no",5.05609220389887
"2610","f","_1","high","yes","yes","no","no","yes","good","no",11.8097537369834
"2611","m","_2","high","yes","yes","no","no","yes","good","no",1.85328349129455
"2612","f","_2","high","yes","yes","no","no","yes","good","no",3.76589563235218
"2613","m","_3","high","yes","yes","no","no","yes","good","no",0.991607289318168
"2614","f","_3","high","yes","yes","no","no","yes","good","no",2.18778667812659
"2615","m","_4","high","yes","yes","no","no","yes","good","no",0.26437273708995
"2616","f","_4","high","yes","yes","no","no","yes","good","no",0.407021267917783
"2617","m","_1","low","no","yes","no","no","yes","good","no",0.00119517582170288
"2618","f","_1","low","no","yes","no","no","yes","good","no",0.00199401761126273
"2619","m","_2","low","no","yes","no","no","yes","good","no",0.00141959604323009
"2620","f","_2","low","no","yes","no","no","yes","good","no",0.00206045216944699
"2621","m","_3","low","no","yes","no","no","yes","good","no",0.00161040808114586
"2622","f","_3","low","no","yes","no","no","yes","good","no",0.00253788850472714
"2623","m","_4","low","no","yes","no","no","yes","good","no",0.00065959541496713
"2624","f","_4","low","no","yes","no","no","yes","good","no",0.000725352977410309
"2625","m","_1","middle","no","yes","no","no","yes","good","no",0.0164326594296263
"2626","f","_1","middle","no","yes","no","no","yes","good","no",0.0406780016524313
"2627","m","_2","middle","no","yes","no","no","yes","good","no",0.00615803811783627
"2628","f","_2","middle","no","yes","no","no","yes","good","no",0.0132615624362704
"2629","m","_3","middle","no","yes","no","no","yes","good","no",0.00411592611009875
"2630","f","_3","middle","no","yes","no","no","yes","good","no",0.00962406907214866
"2631","m","_4","middle","no","yes","no","no","yes","good","no",0.00121228292417468
"2632","f","_4","middle","no","yes","no","no","yes","good","no",0.001978018376854
"2633","m","_1","high","no","yes","no","no","yes","good","no",0.211224271859186
"2634","f","_1","high","no","yes","no","no","yes","good","no",0.449701725920547
"2635","m","_2","high","no","yes","no","no","yes","good","no",0.0497999991830047
"2636","f","_2","high","no","yes","no","no","yes","good","no",0.0922381608020003
"2637","m","_3","high","no","yes","no","no","yes","good","no",0.0246236906078643
"2638","f","_3","high","no","yes","no","no","yes","good","no",0.049519161805846
"2639","m","_4","high","no","yes","no","no","yes","good","no",0.009116132771651
"2640","f","_4","high","no","yes","no","no","yes","good","no",0.0127928101140295
"2641","m","_1","low","yes","no","no","no","yes","good","no",0.187905229203528
"2642","f","_1","low","yes","no","no","no","yes","good","no",0.242738217002528
"2643","m","_2","low","yes","no","no","no","yes","good","no",0.518508169933555
"2644","f","_2","low","yes","no","no","no","yes","good","no",0.582714012258283
"2645","m","_3","low","yes","no","no","no","yes","good","no",0.599202186981357
"2646","f","_3","low","yes","no","no","no","yes","good","no",0.731159433486042
"2647","m","_4","low","yes","no","no","no","yes","good","no",0.184234670193827
"2648","f","_4","low","yes","no","no","no","yes","good","no",0.15687192710182
"2649","m","_1","middle","yes","no","no","no","yes","good","no",3.60740160531931
"2650","f","_1","middle","yes","no","no","no","yes","good","no",6.91430208352882
"2651","m","_2","middle","yes","no","no","no","yes","good","no",3.1406010296636
"2652","f","_2","middle","yes","no","no","no","yes","good","no",5.23681450272437
"2653","m","_3","middle","yes","no","no","no","yes","good","no",2.13837855560216
"2654","f","_3","middle","yes","no","no","no","yes","good","no",3.8714874221125
"2655","m","_4","middle","yes","no","no","no","yes","good","no",0.472799809996546
"2656","f","_4","middle","yes","no","no","no","yes","good","no",0.597318172976094
"2657","m","_1","high","yes","no","no","no","yes","good","no",22.2741894910196
"2658","f","_1","high","yes","no","no","no","yes","good","no",36.718484083894
"2659","m","_2","high","yes","no","no","no","yes","good","no",12.2003188279898
"2660","f","_2","high","yes","no","no","no","yes","good","no",17.4966369185797
"2661","m","_3","high","yes","no","no","no","yes","good","no",6.1452791447678
"2662","f","_3","high","yes","no","no","no","yes","good","no",9.56894051623911
"2663","m","_4","high","yes","no","no","no","yes","good","no",1.70787230442124
"2664","f","_4","high","yes","no","no","no","yes","good","no",1.85572153730546
"2665","m","_1","low","no","no","no","no","yes","good","no",0.00255061708535613
"2666","f","_1","low","no","no","no","no","yes","good","no",0.00300330495197106
"2667","m","_2","low","no","no","no","no","yes","good","no",0.00452710579877442
"2668","f","_2","low","no","no","no","no","yes","good","no",0.00463740876101277
"2669","m","_3","low","no","no","no","no","yes","good","no",0.00483464273607557
"2670","f","_3","low","no","no","no","no","yes","good","no",0.0053772219270794
"2671","m","_4","low","no","no","no","no","yes","good","no",0.00206415781189279
"2672","f","_4","low","no","no","no","no","yes","good","no",0.00160203368802005
"2673","m","_1","middle","no","no","no","no","yes","good","no",0.0613869390880007
"2674","f","_1","middle","no","no","no","no","yes","good","no",0.107246890903155
"2675","m","_2","middle","no","no","no","no","yes","good","no",0.0343758064520593
"2676","f","_2","middle","no","no","no","no","yes","good","no",0.0522471004828369
"2677","m","_3","middle","no","no","no","no","yes","good","no",0.0216297088611992
"2678","f","_3","middle","no","no","no","no","yes","good","no",0.0356942953024175
"2679","m","_4","middle","no","no","no","no","yes","good","no",0.00664085375061205
"2680","f","_4","middle","no","no","no","no","yes","good","no",0.00764728414114693
"2681","m","_1","high","no","no","no","no","yes","good","no",0.534933373886719
"2682","f","_1","high","no","no","no","no","yes","good","no",0.803780384386959
"2683","m","_2","high","no","no","no","no","yes","good","no",0.188463653555844
"2684","f","_2","high","no","no","no","no","yes","good","no",0.246357553135231
"2685","m","_3","high","no","no","no","no","yes","good","no",0.0877251254054478
"2686","f","_3","high","no","no","no","no","yes","good","no",0.124509105697223
"2687","m","_4","high","no","no","no","no","yes","good","no",0.0338546491830756
"2688","f","_4","high","no","no","no","no","yes","good","no",0.0335297724742488
"2689","m","_1","low","yes","yes","yes","yes","no","good","no",0.000529008053661113
"2690","f","_1","low","yes","yes","yes","yes","no","good","no",0.00110908814325625
"2691","m","_2","low","yes","yes","yes","yes","no","good","no",0.0204626747504031
"2692","f","_2","low","yes","yes","yes","yes","no","good","no",0.0373221579331877
"2693","m","_3","low","yes","yes","yes","yes","no","good","no",0.104591118795697
